613  SGIO 19047M001    4375708.97071   914291.51407  4534366.74065    A
614  SGIP 18720M001    4459869.72993   881679.76180  4458661.85310    A
616  SGRE 18446M001    4592022.89366  1102535.87752  4273827.25965    A
618  SGRT 18447M001    4587105.72011  1293166.07506  4225941.80336    A
620  SGTA 18448M001    4639265.18087  1274844.72573  4174248.27265    A
621  SHKO 12506M001    4471325.08687  1583050.49154  4249819.67854    A
623  SILA 19048M001    4311047.10252   821225.25859  4613812.21651    A
629  SIRI 18449M001    4694521.63963  1334296.49352  4094312.08905    A
630  SLC0 00000M000    4685494.73774  1311118.67668  4111835.46597    A
631  SMA0 18891M001    4642938.87999   975712.41346  4248659.41733    A
633  SNAL 18450M001    4657615.85792  1266245.02471  4156739.16111    A
635  SON0 18890M001    4402771.77023   842102.57934  4522341.64153    A
636  SONP 12784M002    4359460.82743   758647.60973  4578608.25225    A
640  SPA0 12628M001    4658312.77451  1757780.23666  3973702.15373    A
641  SPCI 18859M001    4598377.74265  1254478.12199  4224298.40975    A
642  SPER 19557M001    4344046.04449   884551.42931  4571036.62062    A
807  SSYX 18451M001    4914734.74903  1323921.34884  3831713.96508    A
643  STBZ 19539M001    4280131.89567   865014.67370  4634805.00860    A
644  STNL 18892M001    4622569.81124  1301465.61905  4183697.40333    A
648  SUSE 19553M001    4349256.95259   941019.19562  4554351.79641    A
649  SVDN 19050M001    4616204.91569  1473579.75680  4133615.89786    A
650  SVI0 18794M001    4802269.72518  1307824.20757  3975355.14983    A
651  SVTO 18453M001    4651389.79743  1372550.59613  4129490.15733    A
652  TAMB 19554M001    4330879.77686   951900.09759  4570720.10309    A
660  TELI 19051M001    4587110.12436  1229983.18780  4243305.85854    A
661  TEM0 18899M001    4766973.51201   763529.01157  4155104.33119    A
662  TEOL 19071M001    4397774.64888   908915.66803  4514347.62875    A
665  TERA 19579M001    4564056.54141  1112631.86552  4300198.10904    A
669  TGPO 19511M001    4414892.09874   956817.59572  4487623.41299    A
674  TIRN 12507M001    4510081.30318  1629352.29642  4191613.67115    A
676  TITO 18454M001    4668652.96312  1314383.14760  4129435.45360    A
677  TNTN 12753M003    4348067.12947   854501.59105  4572459.22944    A
678  TNUS 18574M001    4421318.06652   577574.14658  4546995.40062    A
683  TORC 12724M004    4476336.15237   600561.57862  4488921.47330    A
 26  TORI 12724M002    4472544.60681   601634.08962  4492544.98471    W
684  TRAP 19062M001    4911563.31754  1092566.35340  3906585.86363    A
686  TRI0 00000M000    4611940.29485  1197038.87815  4226699.95044    A
688  TRIE 12718M003    4333581.97673  1061504.33041  4543010.43331    A
690  TRVS 19074M001    4362734.05493   944985.87852  4540510.63329    A
 28  UCAG 12702M003    4885053.10940   783344.91260  4012044.11471    W
691  UDI1 12719M002    4317298.47578  1016828.65693  4568247.66547    A
692  UGEN 18860M001    4653957.86299  1526724.33828  4071930.71453    A
693  UMBE 18457M001    4541332.06351   992546.66404  4352929.01205    A
 29  UNPG 12752M001    4555145.98902   997822.15538  4337432.52499    W
696  UNTR 12785M001    4590764.71621  1032366.56007  4291666.25397    A
 30  USAL 19527M001    4627542.16844  1513540.70438  4106448.08845    W
808  USSI 18469M001    4552778.70918  1062271.51243  4325932.13630    A
702  VAGA 18718M001    4643698.69130  1177998.45297  4197652.73310    A
704  VAL0 18861M001    4611304.79674  1401418.86103  4163930.96649    A
809  VALC 00000M000    4544735.42477   989655.67109  4350575.16421    A
706  VARM 19556M001    4297632.64530   957905.37189  4601933.19825    A
707  VARZ 19507M001    4473521.95489   724344.55251  4473775.48538    A
708  VCRA 19580M001    4562851.79010  1095233.82709  4306428.70305    A
710  VELO 19518M001    4368075.75513   878120.08144  4549192.28873    A
 31  VEN1 19513M001    4379846.80741   959291.99579  4521100.12812    W
712  VENI 18849M001    4379718.10124   961521.16625  4520752.20259    A
716  VERB 19054M001    4393647.48116   661885.72832  4560900.53406    A
719  VERR 18575M001    4425214.22426   597540.29478  4539606.18344    A
721  VIBO 19055M001    4791240.56945  1381380.57121  3964538.58437    A
722  VICE 19072M001    4382436.32065   896100.67829  4531525.33167    A
723  VICT 18894M001    4632966.89665  1203526.05548  4201914.82362    A
724  VIGE 12799M001    4439269.31034   692150.98061  4512138.07901    A
730  VIRB 18576M001    4611070.30481   989058.45533  4280417.71217    A
810  VITU 18459M001    4652012.47485  1214364.21552  4178362.98601    A
735  VIVA 18577M001    4626510.56653  1058899.85369  4247126.74410    A
